SMILES,SMILES_state,NLL,pIC50_pred,solubility_pred,SA_score,valid_mol
Cn1cc(-c2nc(=O)c3cccc(OCCN4CCN(CCO)CC4)c3o2)c(CO)n1,1,20.03,7.187296,-2.123271,2.833015371709571,True
CN1CCCN(C(=O)c2cnn(C)c2Cl)CC1,1,19.3,6.5267687,-1.2940528,2.3027693641646145,True
CCOC(=O)c1c[nH]nc1-c1ccccc1OC,1,22.72,6.831859,-3.2198849,2.3275629373041316,True
Cc1ccc(C(=O)Nc2ccc3c(c2)CCNC3)cc1F,1,19.25,6.6689677,-3.6279206,2.0123790050475545,True
CCC(CC)n1nc(C#CCN)c2c(=O)[nH]ccc21,1,21.73,6.763185,-2.5087976,3.3830274631181307,True
Cc1ccc(C2(O)CCN(c3cccn4nc(Nc5cnn(CC(=O)N6CCN(C)CC6)c5)nc34)CC2)cc1,1,17.15,7.4373136,-3.5203972,2.982977465590114,True
Cc1ccc(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6ncccc56)cn4)C3)CC2)c(C)n1,1,16.38,7.7649775,-4.5056834,3.2651639408405284,True
Cn1cc(-c2ncnc3[nH]ccc23)cn1,1,9.29,6.906371,-1.785925,2.5746261257969234,True
O=c1[nH]ccn2cc(-c3ccc(CN4CCOCC4)cc3)cc12,1,18.66,6.291771,-2.6278193,2.4638375105303947,True
O=C(NCc1ccccc1Cl)N1CCOCC1,1,18.05,7.1599064,-2.0744164,1.7937802396113565,True
OCCN1CCN(CCSC2Nc3ccnc(c3)Nc3ncccc32)CC1,1,17.27,6.556623,-2.2525418,4.4816296162153755,True
COCCOc1cccn2nc(N3CCCC3c3cnccn3)nc12,1,22.51,6.574539,-2.9127843,3.276248901690595,True
CN1CCC(N(C)C(=O)c2ccc(Nc3nc4c(OC5CCNCC5)cccn4n3)cc2)CC1,1,14.23,6.9528937,-3.182753,2.798444029485953,True
CC(C(=O)NC1CCOc2ccccc21)N1CCN(C)CC1,1,11.31,6.4815097,-1.0921767,2.8199593802051908,True
Cc1ccc(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c(C)n1,1,12.0,7.8884935,-4.3253303,3.295274287282024,True
COC(=O)C1C(CN2CCOCC2)=Nc2ncnc(N)c2C1c1ccc(OC)c(OC)c1,1,25.91,6.357896,-2.8782573,3.661517122979882,True
Cn1cc(-c2nc(-c3ccc(C(=O)NCCO)n3C)cn3c2nc2ccccc23)cn1,1,23.83,7.0122676,-3.7683287,2.927973539384592,True
O=C(C=Cc1ccccc1)NCC1CCN(c2ncnc3[nH]ccc23)CC1,1,21.17,6.640345,-3.5887647,2.430152307991868,True
COCCCCC(=O)N1CCC(O)CC1,1,21.33,7.1356363,-0.5921326,1.958252899023698,True
CC(C(=O)Nc1cncc2cccnc12)N1CCN(C)CC1,1,20.33,6.695617,-1.646309,2.661571483051169,True
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCS(=O)(=O)CC2)C1,1,12.85,7.082626,-2.4358916,3.2362625772226377,True
O=C(Oc1ccc2ccccc2c1)N1CCOCC1,1,14.3,7.235307,-3.0875692,1.821389328139901,True
COCCS(=O)(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1,1,21.43,6.3327513,-1.7363815,2.3293809843054003,True
Nc1nccc(-c2ccncc2)n1,1,13.38,6.642437,-1.722178,2.0342482520331178,True
CC(=O)N1CCC(Oc2nc(-c3cnn(CCO)c3)nc(N3CCOCC3)n2)CC1,1,20.76,6.892085,-1.9715034,2.819201884197076,True
COCCOc1nc(C(=O)NC(CO)C(C)C)ccc1N(C)C,1,13.97,6.7448754,-1.3759826,3.0304239853323978,True
O=C1CC=C2C(C1)CC1OC(=O)C(CN3CCOCC3)C21,1,29.92,6.148849,-1.3557383,4.262032857205119,True
COc1ccccc1NC(=O)NCC1CCN(CCN(C)C)CC1,1,17.16,6.8554206,-2.2561123,1.987749319827122,True
c1cc2cnnc(Nc3ccc(C4CCCNC4)cc3)c2[nH]1,1,17.47,6.434695,-3.5617187,3.1280369176166047,True
CC(=O)OCC1OC2OC(C)(C)OC2C2OC(C)(C)OC12,1,17.18,6.517876,-2.2479455,4.004023894242721,True
Nc1nc(F)nc(-c2cnn3ccccc23)n1,1,18.4,6.8503165,-3.053936,2.7845431909457368,True
CN(C)CC1CCN(C(=O)Cn2ccc(Nc3ncn4ncc(C(=O)NCC(C)(C)O)c4n3)c2)C1,1,22.69,7.246406,-2.873164,3.6231499437557817,True
CN(c1ncnc2[nH]ccc12)C1CCN(C(=O)CC#N)C1,1,12.96,6.8831553,-2.5021248,3.299997460582297,True
CN(C)c1ncccc1CNC(=O)N1CCCN(CCO)CC1,1,13.16,6.3745956,-1.0695677,2.272160128003419,True
CN(c1cncnc1)c1ccc(CNC(=O)C2CCCN2C(=O)CC(C)(C)C)nc1,1,22.27,6.528128,-3.6377323,3.2185106201410667,True
CC1(COC(=O)NC2CCOCC2)COC1,1,17.41,7.222383,-1.2910428,2.6754100138098718,True
Cc1cnc(CN(C)C2CN(S(=O)(=O)CC3CCNCC3)CC2N(C)C)o1,1,21.92,6.840756,-1.8142986,3.9807849299114,True
COCCn1cc(-c2cn(C3CCN(C(=O)Nc4cccnc4)CC3)nc2C)cn1,1,20.83,7.004655,-3.8526917,2.7101753589981374,True
Cc1cnc(N2CCOCC2)nc1NC1CC(C)CN(S(=O)(=O)CC(C)C)C1,1,13.37,6.9908485,-3.1171308,3.5269334239786447,True
CC(C)NCC(=O)N1CCN(C)CC1,1,10.56,6.489162,0.3157339,1.9770959703075217,True
Cc1nc(NC(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4cncc(F)c4)n3)CC2)cs1,1,23.96,6.8688483,-4.9073853,3.4636532078076314,True
Cc1ccc(NC(=O)CN2CCN(C)CC2)cc1,1,14.87,6.2622404,-1.1695772,1.5561828468063936,True
O=C1c2nccc3c[nH]c(c23)NN1CCN1CCN(CCCO)CC1,1,21.66,6.2546487,-1.877249,3.1878516576729545,True
CCS(=O)(=O)N(CCO)C1CCN(c2ncnc3[nH]ccc23)CC1,1,18.26,6.806407,-1.8477478,2.7825144781981628,True
c1cnc2[nH]ccc2c1,1,10.68,6.775189,-0.83689636,2.179099802097353,True
CCN(CC)CCn1cc(Nc2ncc(C(N)=O)c(NC3CC3)n2)cn1,1,16.7,6.6619205,-2.721221,2.6227934515289917,True
CC(OCC(=O)N1CCOCC1)C(=O)NC1C2CCC(CC2)C1C(=O)Nc1ccc(C(N)=O)cc1,1,18.64,6.9858823,-2.676176,4.2573244594147095,True
CC(CO)CNC1(CO)CCCCC1,1,13.62,6.777601,-0.9506855,3.1343173844221477,True
COC1CCC(CS(=O)(=O)NCC2CCN(C(=O)C3CCNCC3)CC2)CC1,1,15.11,6.832757,-1.664091,2.7017183138934318,True
CN(C)S(=O)(=O)c1cccc(NC(=O)N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)c1,1,18.65,7.493132,-4.1367397,3.1380472846346663,True
O=C(CCCOc1ccccc1[N+](=O)[O-])NCCCN1CCOCC1,1,17.91,6.875445,-2.3424337,2.062418543868949,True
CCCC(=O)OC(=O)CC12CCC(NCc3ccncn3)(CC1)CC2,1,21.48,6.0809584,-3.1014314,3.900571050403868,True
O=C(NCCO)N1CCCN(C(=O)C2CC2)CC1,1,18.86,6.8404164,-0.8161557,2.021340041376531,True
COc1ccccc1-c1nn(C2CCCN(C(C)=O)C2)c(N)c1CN,1,18.1,6.8530607,-2.2775218,2.9919589224806167,True
CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCN(CC#N)CC5)ncc(-c5ccccc5)n4n3)cn2)CC1,1,11.41,7.807608,-3.0157747,2.993481115962645,True
COc1ccccc1CN1CCC(C)(O)C(Cn2cc(F)nn2)C1,1,22.83,6.3089666,-2.3675668,3.510254993782854,True
CN(C)c1ncccc1CNC(=O)N1CCC(N(C)CC(F)(F)F)C1,1,13.67,6.3912497,-2.7371151,3.0671565695394403,True
CN1CCN(C(=O)Cn2cc(Nc3ccc4ncnc(N5CCN(C(=O)Cc6cncnc6)CC5)c4n3)cn2)CC1,1,8.09,7.7927585,-2.64633,2.998092725587192,True
OCC(O)COCc1ccccc1,1,13.14,7.30471,-0.48683935,2.1344625714479335,True
COc1nc(C(=O)Nc2cc(C)[nH]n2)ccc1N(C)C,1,18.43,6.8382983,-2.546307,2.53754404713969,True
CCN(CC)CCOCCOc1ccccc1F,1,19.6,7.086238,-2.4982862,1.922446195222685,True
COCCN(C)C1CCCN(Cc2cnc(COC)o2)C1,1,20.27,6.5826974,-0.9157347,3.0815466913515284,True
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCNC(C)(C)C2)CC1,1,24.07,6.87712,-3.0771222,3.1947016945043405,True
CN1CCN(C(c2ccccc2)c2nnn(C)n2)CC1,1,18.79,6.280304,-0.7718228,2.870394728379761,True
Cn1cc(-c2cc(NCCCC(=O)NO)ncn2)cn1,1,19.65,6.6810703,-2.2533758,2.544984621302369,True
CC(C)NC(=O)C(C)N1CCN(C)CC1,1,11.12,6.613896,0.17419495,2.35893734356943,True
CC(OCC(=O)N1CCOCC1)C(=O)NCc1ccccc1,1,11.84,6.858214,-1.2924622,2.452028625908314,True
O=C(CO)N1CCN(C(=O)OCC(F)F)CC1,1,12.29,6.8635397,-0.566357,2.367320427994402,True
CN(C)CCN(C)C1CCN(C(=O)Nc2ccccc2F)CC1,1,11.37,6.2317023,-2.9952798,2.1280830422046026,True
CC(C)CN1CCCC1CNCc1cnccn1,1,20.85,6.458277,-1.112617,2.859268792769262,True
CN(CC(F)(F)F)C1CN(C(=O)c2ccccc2)C1,1,27.99,7.1339855,-2.2419865,2.154271567958908,True
COCCOCn1cc(Nc2ncc(C(N)=O)c(NC=O)n2)cn1,1,15.14,7.046882,-2.6889064,2.8491918537637737,True
CC(C)n1cc(-c2ccnc3c(C(=O)N(C)C)cnn23)cn1,1,19.89,6.6427703,-2.5657504,2.669168754412482,True
Cc1cc(Nc2ncc(F)c(N3CCOCC3)n2)sn1,1,14.38,6.676506,-2.9845304,2.770995105736265,True
CNc1ncc(C(N)=O)c2[nH]c3cc(C(C)(C)O)ccc3c12,1,16.4,6.901822,-2.881707,2.719742587955988,True
CN(C)CCCN1CCN(CCNC(=O)C=Cc2cccnc2)CC1,1,14.82,6.210607,-0.87024856,2.252168543868951,True
CN(c1ncccc1CNCCn1cccn1)S(C)(=O)=O,1,14.48,6.602973,-1.9282016,2.5176983792326926,True
O=C(Nc1ccccc1)N1CCN(CCCO)CC1,1,12.27,6.6395226,-1.4883027,1.6992867057622796,True
CC(C)CCON=C1CC(C)(CC#N)C1,1,19.35,6.868887,-3.3793986,3.412255811111609,True
CC(C)COC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,1,12.26,6.7342343,-3.2102847,2.638529905264077,True
COCCOC(=O)SCC(=O)N1CCN(C)CC1,1,22.9,6.550262,-0.8986825,2.438519118299606,True
CC(=O)OCn1cnc2cncnc21,1,17.02,6.6871614,-1.5050628,2.6390459703075226,True
COC(=O)N1CCC(N(C)CC=C(C)CCC=O)C1,1,23.72,6.1121254,-1.6593517,3.2985691742071896,True
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(C2CCN(C(=O)c3cnco3)CC2)C1,1,19.5,7.356685,-4.034795,3.541325148367072,True
Cc1cccc(NC(=O)NCCCN2CCN(C)CC2)c1,1,17.99,6.3559675,-1.5157245,1.8175959281244776,True
CN1CCN(C(=O)Cn2cc(Nc3ccc4c(C(F)(F)F)cnc(N5CCN(CC(=O)N6CCOCC6)CC5)c4n3)cn2)CC1,1,12.43,7.7930093,-2.9834127,3.1188632729439654,True
CN1CCN(CCCOc2ccc(Nc3nc(N4CCOCC4)c4cn[nH]c4n3)cc2)CC1,1,15.58,6.8750386,-3.0444074,2.5763099621956087,True
COC(=O)NCCN(C)N(C)S(=O)(=O)c1ccc(C(C)(C)C)cc1,1,20.64,6.633928,-2.4234502,2.6241690677262817,True
O=C1CCN(CC2CCCO2)CN1,1,11.99,6.8872495,0.33416882,3.070167922142759,True
N#CCNC(=O)C1CCCN1C(=O)OCc1ccccc1,1,15.29,6.7262626,-2.6070485,2.4932974605822977,True
CCN1CCN(CC2CN(CC3CCOCC3)CCN(C(C)=O)C2)CC1,1,22.54,6.273498,-1.0645224,2.8965005603830196,True
COCCN1CCN(S(=O)(=O)CC2CCC(N(C)c3ncnc4c(OC)cccc34)CC2)CC1,1,20.69,7.011871,-3.1345637,2.7539538124864578,True
CN1CNC(=S)NC1,1,10.0,6.741097,0.28239578,3.8700397988463884,True
CNc1ccc(-c2ccnc(C)c2)c(C(N)=O)n1,1,22.69,6.9605865,-2.6607654,2.438347425991916,True
CC(=O)N1CCN(c2cccn3nc(Nc4cnn(CC(=O)N5CCN(CCO)CC5)c4)nc23)C(=O)C1,1,17.44,7.300732,-2.1186693,3.0024117486835573,True
OCCn1nc(NC2=NCCS2)cc1-c1cccnc1,1,19.92,6.749527,-2.358833,2.9485684681424154,True
CCOc1ccc(Cl)cc1CNC(=O)C1CCN(C(=O)C2CCN(C(=O)C3CCN(C(C)=O)CC3)CC2)CC1,1,21.28,7.0508113,-3.5249104,2.4610511186627075,True
Cc1nc(CC2COCCN(C(=O)OC3CCOCC3)C2)no1,1,28.07,6.6187763,-1.402249,3.2496270000355576,True
CN1CCCN(C2=C(F)CN(C(=O)CCC(F)(F)F)CC2)CC1,1,23.32,6.273013,-2.7018623,2.8740628498969105,True
O=C1CN(S(=O)(=O)c2ccccc2-n2cccn2)CCN1,1,24.24,6.504444,-2.4043531,2.4424590050475548,True
Cc1n[nH]cc1-c1cc(N)ncn1,1,12.08,6.4828453,-1.2336215,3.135374469343545,True
Cc1ccc(N2CCC(N(C)CCOc3ccc(Cl)cc3)CC2)nn1,1,18.13,5.7137384,-3.8514788,2.2354916207920272,True
CC1(S(=O)(=O)c2ccc(C(F)(F)F)cn2)CC1CN,1,28.81,6.780681,-2.5601778,3.839173757751742,True
CN(C)CC1CCN(C(=O)Nc2cccnc2N(C)C)CC1,1,11.74,6.4146028,-2.2101083,2.3190176825335413,True
O=C(O)Cc1cncc(-c2cnc3c(OCCN4CCCC4)ccnc3c2)c1,1,30.03,7.1116786,-3.6549978,2.482914298884051,True
COCCOC1CCN(C(=O)c2ccccc2Nc2cccnc2)CC1,1,14.51,6.8838897,-3.3503423,2.171905805253134,True
CN1CCN(CC(=O)N2CCN(CCN3CCOCC3)CC2)CC1,1,11.6,5.853124,-0.20351058,2.0973796171768306,True
CN1CCN(C(=O)CNC(=O)c2cnc3[nH]ccc3n2)CC1,1,11.96,6.7099543,-1.6254531,2.456101379164778,True
CC(C)S(=O)(=O)Nc1cc(Cl)ccc1CC(=O)N1CCN(C2COC2)CC1,1,24.54,7.0207887,-3.0445626,2.551380015892077,True
COCCn1nc(-c2ccnc3[nH]ccc23)nc1N,1,16.54,7.3007255,-2.0480027,2.7620771952727683,True
CC(C)(C)COC(=O)N1CCCN(CC(N)=O)CC1,1,14.41,6.78709,-1.6284343,2.2034824276874136,True
CCOOCCN1CCN(c2ccn3ncc(C(=O)NCCO)c3n2)CC1,1,23.56,6.8818717,-1.7757697,2.7774028849149435,True
CN(C)CC1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCN(C)CC5)cccn4n3)cn2)CC1,1,14.0,7.3193345,-2.453316,2.89434163323868,True
CCn1c(=O)sc2c(-c3cnn(CC(O)CN(C)C)c3)nc(-c3cnc(N)cn3)cc21,1,28.45,7.115198,-2.9795454,3.6950295861928435,True
NC(=O)c1cnn(C2CCN(CCn3cccn3)CC2)c1,1,14.56,6.679526,-1.8119054,2.5700448814662185,True
CN(C)CCCCOc1ccc(-c2cn3ccncc3n2)cc1,1,19.87,6.4481945,-3.4618182,2.254656650126531,True
CCCn1c(=O)c2[nH]c(-c3cccnc3NCC(O)CO)nc2n(CCC)c1=O,1,19.87,6.6084557,-2.7538905,3.209304744577336,True
COC(=O)C12CCC3COCC3C1C1C(C2)C1(C)O,1,38.03,6.8236556,-2.1040215,4.955539578633826,True
CCN1C(=O)c2cccc3c(NC(=O)CN4CCN(C)CC4)ccc1c23,1,14.42,5.928626,-2.8282228,2.1624804250145964,True
Cn1ccnc1CN1CCCC2(CCN(C(=O)C3CC3)CC2)C1,1,20.49,5.998123,-2.0816636,2.982391095641445,True
CN(C1CCOCC1)C1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCN(S(=O)(=O)C6CC6)CC5)cccn4n3)cn2)CC1,1,17.17,7.7829466,-2.985331,3.3391842492667525,True
O=S(=O)(CCN1CCCC1)Cc1ccccc1,1,16.83,6.624797,-2.0475233,1.8558477435360032,True
CS(=O)(=O)N1CCCC(Nc2nc(-c3cn[nH]c3)nc3[nH]ccc23)C1,1,15.31,6.7966332,-2.678865,3.370754307096001,True
Cc1cc(-c2cc(N(C)C)ncn2)on1,1,15.23,6.779921,-1.6442904,2.6367770748478723,True
O=C(Nc1cnn(CC2CCC(CN=C3NCCO3)CC2)c1)c1cnn2cccnc12,1,22.38,7.136009,-3.6085324,3.328283636712766,True
CNC(=O)CN1CCCN(Cc2ncc(C)c(Nc3cnn(C)c3)n2)CC1,1,21.14,6.8050485,-1.9934126,2.6089065812186405,True
O=C(CCCO)Nc1cncc(-c2ncnc3[nH]ccc23)n1,1,19.56,7.0881696,-2.6982093,2.7184805687252194,True
Cc1nc(Nc2cccc(CCO)c2)cc(=O)[nH]1,1,25.61,6.992489,-2.7811677,2.4615584124172543,True
COc1cc(C(O)NO)ccc1-c1ccn(CCCN(C)C)n1,1,16.68,6.6696157,-1.9446098,3.1353132765855003,True
CN1CCCC(NC(=O)Nc2cccnc2)C1,1,16.61,6.5897202,-1.2676265,2.4577391975008887,True
CC(C)Nc1nccc(N2CCC(C)(CC#N)C2)n1,1,21.73,6.677485,-3.0433276,3.417357819959115,True
CCNC(=O)N1CCN(C(=O)N2C3CCC2CN(c2cccnc2C)C3)C(C)C1,1,28.92,6.206477,-2.6914222,4.370840643065592,True
O=C(CCCNc1[nH]nc2cc[nH]c(=O)c12)N1CCOCC1,1,16.61,6.55723,-2.1615922,2.7953743187252176,True
CCOc1ncccc1-c1nc2ncccc2o1,1,15.26,7.4098043,-3.714214,2.313865643698737,True
COc1cccc(CCNC(=O)C(C)NC(=O)c2c[nH]c3ncc(C4CC4)nc23)c1,1,26.89,6.744507,-3.8868473,2.9480958366892214,True
CC(=O)N1CCC(N(C)C(=O)CCn2cc(C)cn2)CC1,1,17.29,6.265408,-1.1426357,2.4231762464268645,True
N#CC1CCN(CCOc2ccc(Nc3cnc4[nH]ccc4n3)nc2)CC1,1,20.38,6.837213,-3.9359221,2.863869231068792,True
CC1(O)CCN(C(=O)CCOc2ccccc2)CC1,1,11.84,7.3778467,-1.9134667,2.044436123011696,True
N#Cc1ccc2c(c1)nnn2C(CO)Cn1ccc(N2CCOCC2)n1,1,33.57,6.8616743,-2.6773572,3.3802647466178364,True
CNS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1,15.61,6.9953594,-2.840734,3.398781228135947,True
c1[nH]nc2ncn3nnc(C4CCCNCC4)c3c12,1,17.6,6.5016694,-2.190148,3.9358888565491394,True
COCCOCCn1ccc(-c2ccc3c(c2)OCO3)n1,1,11.6,7.36741,-1.8113964,2.3186483350723677,True
CC(=O)N1CCC(N(C)CCn2cccn2)CC1,1,13.08,6.2649846,-0.59829634,2.369378321919518,True
c1cc2c(ncn3nnc(C4CCN(Cc5ccsc5)CC4)c23)[nH]1,1,16.25,6.363453,-3.6045508,3.0171058809130953,True
CCNC1CC1N(C)c1ccnc(N(C)C)n1,1,21.81,6.708162,-1.5853523,3.7245601685718723,True
CCOCC(CCO)n1cnc2cnc3[nH]ccc3c21,1,22.76,6.9669766,-2.02115,3.460107195223263,True
OCC(O)Cn1cc(-c2ncnc3[nH]ccc23)cn1,1,13.56,7.1667857,-1.7461998,3.199866140318001,True
COCc1nc2cncc(OC)c2n1C,1,12.18,6.865102,-1.2480047,2.6228682836390806,True
Cc1cnc(Nc2ccc3c(c2)CCN(CC(=O)N(C)C)CC3)nc1-c1ccc(C(O)N2CCN(C)CC2)nc1,1,19.51,7.0719604,-2.768755,3.4507721657048016,True
CN1CCN(S(=O)(=O)c2cnc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)cn2)CC1,1,11.19,7.8096395,-2.1086588,3.4972609671614494,True
COCCCOC(=O)N1CCCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)C1,1,16.86,6.7838035,-4.0261726,3.788515828476287,True
NC(=O)c1cnc(Nc2cnn(CCO)c2)nc1NCCCO,1,10.57,7.012323,-2.0367844,2.605799181257858,True
CCNC1CCN(CC#N)CC1,1,10.38,6.571898,-0.06991143,2.3537175795073857,True
CC(=O)NCCN1CCCN(C(=O)CC#N)CC1,1,14.28,6.7409396,-0.8212971,2.2209434259919156,True
O=C(NCc1ccccc1)C1CC(O)CN1C(=O)N1CCOCC1,1,20.44,6.471711,-1.4059443,2.8736669158761057,True
CN(C)C(CO)COCC1(O)CCN(S(=O)(=O)c2ccccc2)CC1,1,26.28,6.886272,-1.5109179,3.09936634722978,True
COCCn1cc(-c2nn(CCN)c3cc[nH]c(=O)c23)cn1,1,19.78,7.2488036,-2.1084347,2.890373906637306,True
CC(=O)N1CCC(Nc2nc(-c3cnn4cccnc34)cc(N3CCOCC3)n2)CC1,1,15.89,7.2878585,-2.6356301,2.7677388684375615,True
CC(O)C(=O)N1CCN(c2ncccc2-c2cnc3[nH]ccc3n2)CC1,1,17.77,6.9272695,-2.831963,3.106288252690712,True
CCN(CC)CCCOc1ccc2cc1NCCOc1cccc(c1)-c1ccnc(n1)N2,1,16.41,6.6935024,-4.6026087,4.6924855037442015,True
N#CCCN1CCN(CCNC(=O)Nc2ccccc2C#N)CC1,1,12.79,6.508736,-2.4350386,2.218248857501724,True
COc1ccccc1-c1nccc2nc(NC(=O)C3CC3)nn12,1,10.77,6.9658513,-3.9615934,2.320834877868938,True
CN(C)c1nccnc1CNCCNS(C)(=O)=O,1,11.74,6.7922645,-1.0085999,2.6652169958506278,True
COCCN(C)C1CCCN(C(=O)Cn2cc(-c3cn[nH]c3)cn2)C1,1,16.45,6.3364944,-2.5593004,3.1712119994036936,True
CCOC(=O)C(COC(=O)N1CCN(C)CC1)NC(C)=O,1,18.3,6.5111165,-0.80249363,2.6248495253596236,True
O=C(NCCN1CCN(CC(N2CCOCC2)C(F)(F)F)CC1)Nc1ccccc1,1,18.61,6.5543127,-2.273499,2.91105313228009,True
Cn1ccnc1CN1CCN(C(=O)c2cnccn2)CC1CO,1,19.34,6.799785,-0.7891052,3.0578568299071787,True
COc1ncc(Cl)cc1-c1nn(CC(=O)N2CCN(CCN3CCC(O)CC3)CC2)cc1NC(=O)c1cnn2cccnc12,1,13.1,8.157874,-3.3697593,3.1360557211020037,True
Cc1cc(C)c(C(=O)N2CCN(C)CC2)cc1NC(=O)c1cnn2cccnc12,1,22.46,7.3507,-3.1235359,2.3964185800578104,True
NC(=O)CC(=O)C(Cl)Cl,1,23.22,7.106547,-0.71265614,3.0377846505822017,True
CC1OCCN1CCN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1,18.32,6.200883,-2.219129,3.802804288654748,True
Cn1c(CO)cnc1-c1cnc2c(C(N)=O)cnn2c1,1,12.88,7.235799,-1.5207455,2.8742429931936346,True
Oc1ccc(O)c(CNc2cc(Cl)ccc2O)c1,1,20.38,6.897647,-3.3480165,2.076287118299607,True
CN(C)C(=O)C(NC(=O)c1c[nH]c2ncc(F)cc12)C1CC1,1,22.7,6.5760446,-2.6790812,3.0841087357984227,True
CN(C)c1cccnc1CNCC1CNC(=O)O1,1,14.1,6.8899803,-1.1443007,3.3471239267755273,True
N#CCC1(n2cc(NC(=O)c3cnn4cccnc34)cn2)CCN(c2ccncc2F)CC1,1,20.94,7.015829,-4.3850365,3.1738314300135038,True
C=CCN(C1=CC2CCC(C(CC(=O)NCc3ccncc3)C1)N2S(=O)(=O)c1cccnc1)C1CCN(C(=O)OCC2CCCO2)CC1,1,33.99,7.178304,-4.384905,5.268615744399211,True
Cc1csc(CNc2ncccc2CN(C)C)n1,1,23.65,6.2649856,-2.6156409,2.3857575074398785,True
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(NC(=O)C4CC4)C3)C(C)C12,1,26.09,6.7496147,-1.7823663,4.451111235366719,True
CN=C(NC#N)NC1CCCCC1,1,15.47,6.6934557,-1.8252456,2.719462203231279,True
O=C(Oc1cc(-c2ccccc2)cc(-n2cnc3ccccc32)c1)N1CCOCC1,1,25.94,6.620302,-5.6677785,2.2764169886586743,True
CNCCOc1c(Br)cc(CN2CCN(CCO)CC2)cc1Br,1,20.73,6.039765,-2.1620972,2.3368940925004615,True
Cn1cc(-c2nc(=NC(=O)c3cnn4cccnc34)c(N3CCN(C(=O)CO)CC3)c[nH]2)cn1,1,20.25,7.047353,-2.9533908,3.4007525209944447,True
c1cc(-c2cn3ccnc3c(Cn3ccnn3)n2)ccn1,1,21.21,6.510905,-2.8744762,2.8779864775750266,True
CCn1ncc2c1-c1nccc(n1)-c1c(C)cc(OC)cc1OC2,1,32.48,6.7756524,-3.9675906,3.894123832949311,True
CN1CCN(C(=O)c2nn(CC3COCCO3)c3c2NS(=O)(=O)c2ccccc2-3)CC1,1,22.98,7.471519,-1.9902543,3.5119307157490685,True
CCc1cccc(F)c1CNC1CCN(CC(C)O)CC1,1,21.03,6.290814,-2.1793613,2.7403813719251904,True
COc1ccc(-c2cnc(N3CCOCC3)c3nc(Nc4cnn(CC(=O)N5CCC(NC(C)C)CC5)c4)nn23)cn1,1,18.75,7.805491,-3.4517553,3.1767889901255177,True
O=C(Nc1cn(C2CCCN(C(=O)CCO)C2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,1,17.95,7.2468686,-4.8924274,3.4959553916232657,True
CC(=O)OCCOCC1CCN(C(=O)Cn2cc(Nc3ncc4c(-c5ccccc5)cnc(N5CCOCC5)c4n3)cn2)CC1,1,18.93,8.048629,-4.050675,3.076579031603911,True
Cc1cc(Nc2ccc3cc(-c4cccnc4)nnc3c2)n[nH]1,1,18.33,6.2367196,-3.8840299,2.4762481440145567,True
Nc1nccc(-c2cnc3[nH]ccc3n2)n1,1,12.31,6.778535,-2.7183764,2.668823107099559,True
CN1CCN(C(=O)Nc2cncc(-c3cc(N)ncn3)c2)CC1,1,14.63,6.7001276,-2.3572228,2.429216696050757,True
Cc1noc(-c2cnn(CC(=O)NCCO)c2)n1,1,15.1,6.975328,-1.4840486,2.4890416703358067,True
CN(CCc1ccc(O)cc1)C1CCN(C(=O)CO)CC1,1,17.79,6.5051246,-1.5429488,2.176524454851986,True
O=C(C1CCCOC1)N1CC2CCNCC2C1,1,21.61,6.701455,-0.7794754,3.481528723679274,True
CCOC(=O)N1CCC(N2CCCN(C(=O)c3cnccn3)CC2)CC1,1,21.17,6.173011,-2.0924082,2.3127974894636605,True
CC(C)COC(=O)N1CCOCC1,1,12.17,7.2394376,-0.2330786,1.973412826931904,True
Cc1nnc(N2CCCN(Cc3nccn3C)CC2)o1,1,17.91,6.229832,-1.4758183,2.590018713163321,True
COCC(O)CN1CCN(CC(O)COC(C)C)CC1,1,18.28,6.697273,-0.018651187,3.0130629872410397,True
OCCN(CCO)CCO,1,10.48,7.3541927,0.66344416,2.3477001359062832,True
